genres,tags,app_name,item_id,combinacion
"[Casual, Simulation]","Casual, Simulation",Rocksmith® 2014 – Johnny Winter - “Be Careful With a Fool”,342830,"[Casual, Simulation] Casual, Simulation Rocksmith® 2014 – Johnny Winter - “Be Careful With a Fool”"
"[Action, Indie]","Action, Indie, Space, Bullet Hell",Galactic Fighters,513960,"[Action, Indie] Action, Indie, Space, Bullet Hell Galactic Fighters"
[Action],"Action, Music",Abstract Arena - Original Soundtrack,679350,"[Action] Action, Music Abstract Arena - Original Soundtrack"
"[Adventure, Indie]","Adventure, Indie, Point & Click, Nudity",The Preposterous Awesomeness of Everything,435840,"[Adventure, Indie] Adventure, Indie, Point & Click, Nudity The Preposterous Awesomeness of Everything"
[Indie],Indie,Flute Master - Trick or Treat,591720,[Indie] Indie Flute Master - Trick or Treat
"[Adventure, Casual]","Adventure, Casual, Lovecraftian, Point & Click, Horror",Necronomicon: The Dawning of Darkness,302390,"[Adventure, Casual] Adventure, Casual, Lovecraftian, Point & Click, Horror Necronomicon: The Dawning of Darkness"
"[Free to Play, Indie, RPG, Strategy]","Strategy, RPG, Indie, Free to Play",Immortal Empire - Starter Pack 1,465830,"[Free to Play, Indie, RPG, Strategy] Strategy, RPG, Indie, Free to Play Immortal Empire - Starter Pack 1"
[Strategy],Strategy,Galaxy Reavers: Flames-type Aircraft Carrier DLC,511131,[Strategy] Strategy Galaxy Reavers: Flames-type Aircraft Carrier DLC
[RPG],"RPG, RPGMaker",Fallen Temple,341460,"[RPG] RPG, RPGMaker Fallen Temple"
"[Action, Indie]","Indie, Action, Zombies",Dead Sky,259700,"[Action, Indie] Indie, Action, Zombies Dead Sky"
"[Casual, Simulation]","Casual, Simulation",Rocksmith® 2014 – Jeff Buckley - “Grace”,342787,"[Casual, Simulation] Casual, Simulation Rocksmith® 2014 – Jeff Buckley - “Grace”"
"[Action, Adventure, Indie, RPG, Simulation]","Indie, RPG, Action, Adventure, Pixel Graphics, Simulation, Loot, Co-op, 2D, Sci-fi, Multiplayer",Pixel Privateers,342640,"[Action, Adventure, Indie, RPG, Simulation] Indie, RPG, Action, Adventure, Pixel Graphics, Simulation, Loot, Co-op, 2D, Sci-fi, Multiplayer Pixel Privateers"
"[Action, Adventure, Indie]","Adventure, Indie, Action",MinosMaze - The Minotaur's Labyrinth: Original Soundtrack,533230,"[Action, Adventure, Indie] Adventure, Indie, Action MinosMaze - The Minotaur's Labyrinth: Original Soundtrack"
"[Action, Adventure, Free to Play, Massively Multiplayer, RPG]","Free to Play, Massively Multiplayer, Adventure, Action, RPG, Space, Bullet Hell, 2D",Astroflux,489560,"[Action, Adventure, Free to Play, Massively Multiplayer, RPG] Free to Play, Massively Multiplayer, Adventure, Action, RPG, Space, Bullet Hell, 2D Astroflux"
"[Casual, Indie]","Indie, Casual",Fruit Sudoku🍉 4,711100,"[Casual, Indie] Indie, Casual Fruit Sudoku🍉 4"
[Strategy],Strategy,CoH 2 - Soviet Skin: (L) Two Tone Spring Front,249112,[Strategy] Strategy CoH 2 - Soviet Skin: (L) Two Tone Spring Front
"[Action, Casual, Indie]","Action, Indie, Casual",F-777 Song Pack,305150,"[Action, Casual, Indie] Action, Indie, Casual F-777 Song Pack"
"[Adventure, Strategy]","Strategy, Adventure",htoL#NiQ: The Firefly Diary / htoL#NiQ-ホタルノニッキ- - Digital Soundtrack / デジタル・サウンドトラック,535971,"[Adventure, Strategy] Strategy, Adventure htoL#NiQ: The Firefly Diary / htoL#NiQ-ホタルノニッキ- - Digital Soundtrack / デジタル・サウンドトラック"
"[Movie, Survival, Based On A Novel, Sci-fi, Action-Adventure, Futuristic]","Movie, Survival, Based On A Novel, Sci-fi, Action-Adventure, Futuristic",The Divergent Series: Allegiant,469690,"[Movie, Survival, Based On A Novel, Sci-fi, Action-Adventure, Futuristic] Movie, Survival, Based On A Novel, Sci-fi, Action-Adventure, Futuristic The Divergent Series: Allegiant"
"[Action, Indie]","Action, Indie, Anime",The Maid_san's Caving Adventure - メイドさん洞窟探検 -,644530,"[Action, Indie] Action, Indie, Anime The Maid_san's Caving Adventure - メイドさん洞窟探検 -"
"[Adventure, Casual, Indie]","Nudity, Sexual Content, Adventure, Indie, Casual",Galaxy Girls - Erica Alone in Deep Space,576613,"[Adventure, Casual, Indie] Nudity, Sexual Content, Adventure, Indie, Casual Galaxy Girls - Erica Alone in Deep Space"
"[Indie, RPG, Simulation, Strategy]","Nudity, Mature, Anime, Dating Sim, Sexual Content, Puzzle, Match 3, Romance, Singleplayer, Cute, Indie, RPG, Comedy, Casual, Strategy, Story Rich, Great Soundtrack, Memes, 2D, Point & Click",HuniePop,339800,"[Indie, RPG, Simulation, Strategy] Nudity, Mature, Anime, Dating Sim, Sexual Content, Puzzle, Match 3, Romance, Singleplayer, Cute, Indie, RPG, Comedy, Casual, Strategy, Story Rich, Great Soundtrack, Memes, 2D, Point & Click HuniePop"
"[Action, Adventure]","Action, Adventure",Watch_Dogs® 2 - EliteSec Pack,525017,"[Action, Adventure] Action, Adventure Watch_Dogs® 2 - EliteSec Pack"
"[Action, Anime, Movie, Feature Film]","Action, Anime, Movie, Feature Film",Naruto the Movie: Ninja Clash in the Land of Snow,439560,"[Action, Anime, Movie, Feature Film] Action, Anime, Movie, Feature Film Naruto the Movie: Ninja Clash in the Land of Snow"
"[Action, Strategy]","Strategy, Action","Warhammer 40,000: Space Wolf - Saga of the Great Awakening",760720,"[Action, Strategy] Strategy, Action Warhammer 40,000: Space Wolf - Saga of the Great Awakening"
[Action],Action,Painkiller Hell & Damnation: Heaven's Above,229270,[Action] Action Painkiller Hell & Damnation: Heaven's Above
[Casual],"Casual, Match 3",Atlantic Quest 2 - New Adventure -,412530,"[Casual] Casual, Match 3 Atlantic Quest 2 - New Adventure -"
"[Casual, Indie]","Indie, Casual, Puzzle",Link Twin,612890,"[Casual, Indie] Indie, Casual, Puzzle Link Twin"
"[Action, Indie]","Action, Indie, ""Shoot Em Up""",Solar Shifter EX,363940,"[Action, Indie] Action, Indie, ""Shoot Em Up"" Solar Shifter EX"
"[Adventure, Casual, Indie]","Casual, Adventure, Indie, Dark, Puzzle-Platformer, Platformer",Parallyzed,545670,"[Adventure, Casual, Indie] Casual, Adventure, Indie, Dark, Puzzle-Platformer, Platformer Parallyzed"
[Simulation],Simulation,X-Plane 10 AddOn - Carenado - V35 Bonanza,325137,[Simulation] Simulation X-Plane 10 AddOn - Carenado - V35 Bonanza
"[Casual, Simulation]","Casual, Simulation",Rocksmith® 2014 Edition – Remastered – Alice in Chains - “Nutshell”,637803,"[Casual, Simulation] Casual, Simulation Rocksmith® 2014 Edition – Remastered – Alice in Chains - “Nutshell”"
"[Action, Free to Play]","Free to Play, Action, MOBA",Battlerite - All Champions Pack,746730,"[Action, Free to Play] Free to Play, Action, MOBA Battlerite - All Champions Pack"
"[Action, Free to Play]","Action, Free to Play",Soldier Front 2: Hunter's Hunt Package,243440,"[Action, Free to Play] Action, Free to Play Soldier Front 2: Hunter's Hunt Package"
"[Action, Adventure]","LEGO, Open World, Superhero, Adventure, Action, Local Co-Op, Comedy, Family Friendly, Funny, Comic Book, Singleplayer, Co-op, Third Person, Local Multiplayer, Split Screen, Casual, Multiplayer, Puzzle, Sandbox, Platformer",LEGO® Marvel™ Super Heroes,249130,"[Action, Adventure] LEGO, Open World, Superhero, Adventure, Action, Local Co-Op, Comedy, Family Friendly, Funny, Comic Book, Singleplayer, Co-op, Third Person, Local Multiplayer, Split Screen, Casual, Multiplayer, Puzzle, Sandbox, Platformer LEGO® Marvel™ Super Heroes"
[Casual],"Casual, Pinball",SlamIt Pinball Big Score,12430,"[Casual] Casual, Pinball SlamIt Pinball Big Score"
[Action],Action,Block N Load Theme Music,367890,[Action] Action Block N Load Theme Music
"[Casual, Action, Adventure, Indie, Simulation, Racing, VR, Physics, Difficult, Funny]","Casual, Action, Adventure, Indie, Simulation, Racing, VR, Physics, Difficult, Funny",Virtually Impossible,621780,"[Casual, Action, Adventure, Indie, Simulation, Racing, VR, Physics, Difficult, Funny] Casual, Action, Adventure, Indie, Simulation, Racing, VR, Physics, Difficult, Funny Virtually Impossible"
"[Indie, Simulation, Strategy]","Indie, Simulation, Strategy, Politics, Political",The Race for the White House,338590,"[Indie, Simulation, Strategy] Indie, Simulation, Strategy, Politics, Political The Race for the White House"
"[Action, Indie]","Action, Indie, Funny, Dark Humor, 2D, Side Scroller, Nudity, ""Beat em up""",Apocalypse: Party's Over,368800,"[Action, Indie] Action, Indie, Funny, Dark Humor, 2D, Side Scroller, Nudity, ""Beat em up"" Apocalypse: Party's Over"
"[Adventure, Indie, Strategy]","Adventure, Indie, Strategy, Puzzle",Diamond Joyce and the Secret of Crystal Cave,505400,"[Adventure, Indie, Strategy] Adventure, Indie, Strategy, Puzzle Diamond Joyce and the Secret of Crystal Cave"
"[Action, Adventure]","Action, Adventure",Batman™: Arkham Knight - Bat-Family Skin Pack,401620,"[Action, Adventure] Action, Adventure Batman™: Arkham Knight - Bat-Family Skin Pack"
"[Casual, Simulation]","Casual, Simulation",Rocksmith® 2014 – Stone Temple Pilots - “Interstate Love Song”,390413,"[Casual, Simulation] Casual, Simulation Rocksmith® 2014 – Stone Temple Pilots - “Interstate Love Song”"
"[Indie, Strategy]","Indie, Strategy",Wizard King,577560,"[Indie, Strategy] Indie, Strategy Wizard King"
"[Casual, Free to Play, Indie]","Free to Play, Indie, Casual, Atmospheric, Design & Illustration, Colorful, Relaxing, Open World",I was here - Bonus Wallpapers,731540,"[Casual, Free to Play, Indie] Free to Play, Indie, Casual, Atmospheric, Design & Illustration, Colorful, Relaxing, Open World I was here - Bonus Wallpapers"
"[Adventure, Casual, Simulation]","Adventure, Casual, Simulation","Little Busters! - Theme Song Single ""Little Busters!""",744740,"[Adventure, Casual, Simulation] Adventure, Casual, Simulation Little Busters! - Theme Song Single ""Little Busters!"""
[Indie],Indie,Moe Mekuri SP -Moe Mekuri 3 VOCAL COLLECTION-,632690,[Indie] Indie Moe Mekuri SP -Moe Mekuri 3 VOCAL COLLECTION-
"[Action, Adventure, Indie, RPG, Simulation, Early Access]","Early Access, Survival, Multiplayer, Open World, Adventure, Co-op, Crafting, Online Co-Op, Sandbox, Indie, Atmospheric, Singleplayer, Action, Simulation, Difficult, RPG, Survival Horror, Strategy, Horror, Rogue-like",The Wild Eight,526160,"[Action, Adventure, Indie, RPG, Simulation, Early Access] Early Access, Survival, Multiplayer, Open World, Adventure, Co-op, Crafting, Online Co-Op, Sandbox, Indie, Atmospheric, Singleplayer, Action, Simulation, Difficult, RPG, Survival Horror, Strategy, Horror, Rogue-like The Wild Eight"
[RPG],"RPG, JRPG, Turn-Based, Retro, Indie, Singleplayer",Pier Solar and the Great Architects,286220,"[RPG] RPG, JRPG, Turn-Based, Retro, Indie, Singleplayer Pier Solar and the Great Architects"
"[Action, Indie]","Action, Indie",BIT.TRIP.FATE Soundtrack,205083,"[Action, Indie] Action, Indie BIT.TRIP.FATE Soundtrack"
[Strategy],"Medieval, Strategy, Alternate History, Board Game, Historical, Turn-Based Strategy",Strategy & Tactics: Dark Ages,508300,"[Strategy] Medieval, Strategy, Alternate History, Board Game, Historical, Turn-Based Strategy Strategy & Tactics: Dark Ages"
"[Action, Casual, Indie]","Action, Indie, Casual, Great Soundtrack, Bullet Hell, Arcade, Pixel Graphics, Space, Sci-fi, 2D, Cartoony, Difficult, Singleplayer, Cartoon, Replay Value, Physics, Top-Down Shooter, Destruction, Fast-Paced, Colorful",SPACE ASTEROID SHOOTER 🌀 RETRO ACHIEVEMENT ODYSSEY,699460,"[Action, Casual, Indie] Action, Indie, Casual, Great Soundtrack, Bullet Hell, Arcade, Pixel Graphics, Space, Sci-fi, 2D, Cartoony, Difficult, Singleplayer, Cartoon, Replay Value, Physics, Top-Down Shooter, Destruction, Fast-Paced, Colorful SPACE ASTEROID SHOOTER 🌀 RETRO ACHIEVEMENT ODYSSEY"
[Simulation],Simulation,TANE DLC: Laadgs Transporter,535540,[Simulation] Simulation TANE DLC: Laadgs Transporter
"[Action, Casual, Indie, Strategy]","Strategy, Action, Indie, Casual, Singleplayer, Arcade, Atmospheric, Difficult, Competitive, Puzzle, Runner, Sci-fi",Lab 03 Yrinth : Salina Archive Map Pack,747420,"[Action, Casual, Indie, Strategy] Strategy, Action, Indie, Casual, Singleplayer, Arcade, Atmospheric, Difficult, Competitive, Puzzle, Runner, Sci-fi Lab 03 Yrinth : Salina Archive Map Pack"
"[Adventure, Casual]","Hidden Object, Adventure, Point & Click, Casual, Female Protagonist, Puzzle, Time Travel, Singleplayer, Fantasy, Mystery, Story Rich, 2D, Great Soundtrack, Indie, Horror, Family Friendly, Atmospheric",Time Mysteries 3: The Final Enigma,319320,"[Adventure, Casual] Hidden Object, Adventure, Point & Click, Casual, Female Protagonist, Puzzle, Time Travel, Singleplayer, Fantasy, Mystery, Story Rich, 2D, Great Soundtrack, Indie, Horror, Family Friendly, Atmospheric Time Mysteries 3: The Final Enigma"
[Strategy],Strategy,Interplanetary OST,674700,[Strategy] Strategy Interplanetary OST
"[Strategy, Tower Defense, VR]","Strategy, Tower Defense, VR",Pirate Defense,553410,"[Strategy, Tower Defense, VR] Strategy, Tower Defense, VR Pirate Defense"
[Indie],"Indie, Puzzle, Mystery",Murder...,663540,"[Indie] Indie, Puzzle, Mystery Murder..."
"[Comedy, Movie]","Comedy, Movie",How to be a Latin Lover,666450,"[Comedy, Movie] Comedy, Movie How to be a Latin Lover"
"[Action, Indie, RPG]","Action, RPG, Indie",DarkMaus Soundtrack,444820,"[Action, Indie, RPG] Action, RPG, Indie DarkMaus Soundtrack"
"[Casual, Simulation]","Casual, Simulation",Rocksmith® 2014 Edition – Remastered – Queen - “I Want It All”,590224,"[Casual, Simulation] Casual, Simulation Rocksmith® 2014 Edition – Remastered – Queen - “I Want It All”"
[Sports],Sports,VR Ping Pong Paradise,755850,[Sports] Sports VR Ping Pong Paradise
"[Action, Casual, Indie, Racing, Simulation, Sports]","Action, Indie, Casual, Simulation, Racing, Sports",VRC PRO off-road track: LAS VEGAS,678731,"[Action, Casual, Indie, Racing, Simulation, Sports] Action, Indie, Casual, Simulation, Racing, Sports VRC PRO off-road track: LAS VEGAS"
"[Action, Indie, Strategy, Early Access]","Early Access, Indie, Strategy, Action, Local Co-Op, Local Multiplayer, Pixel Graphics, RTS, Arcade, Retro, 4 Player Local",Soul Harvest,425260,"[Action, Indie, Strategy, Early Access] Early Access, Indie, Strategy, Action, Local Co-Op, Local Multiplayer, Pixel Graphics, RTS, Arcade, Retro, 4 Player Local Soul Harvest"
[Action],Action,Street Fighter X Tekken: Juri (Swap Costume),210047,[Action] Action Street Fighter X Tekken: Juri (Swap Costume)
"[Casual, Simulation]","Casual, Simulation",Seduce Me the Otome Music Soundtrack,454791,"[Casual, Simulation] Casual, Simulation Seduce Me the Otome Music Soundtrack"
"[Adventure, Casual, Free to Play, Indie]","Visual Novel, Free to Play, Story Rich, Anime, Great Soundtrack, Choices Matter, Singleplayer, Mature, Romance, Multiple Endings, Nudity, Dating Sim, Replay Value, Adventure, 2D, Mystery, Indie, Comedy, Classic, Casual",Everlasting Summer,331470,"[Adventure, Casual, Free to Play, Indie] Visual Novel, Free to Play, Story Rich, Anime, Great Soundtrack, Choices Matter, Singleplayer, Mature, Romance, Multiple Endings, Nudity, Dating Sim, Replay Value, Adventure, 2D, Mystery, Indie, Comedy, Classic, Casual Everlasting Summer"
[Casual],Casual,Hammer Heads Deluxe,3400,[Casual] Casual Hammer Heads Deluxe
[Simulation],Simulation,Train Simulator: Norfolk Southern Big 7s Loco Add-On,325964,[Simulation] Simulation Train Simulator: Norfolk Southern Big 7s Loco Add-On
[Simulation],Simulation,Farming Simulator 2011 Equipment Pack 3,90208,[Simulation] Simulation Farming Simulator 2011 Equipment Pack 3
[Action],Action,Wavy Medium 'Do & Golden Wavy Medium 'Do,467050,[Action] Action Wavy Medium 'Do & Golden Wavy Medium 'Do
"[Action, Adventure, Indie]","Action, Adventure, Indie",Glitchbuster,661360,"[Action, Adventure, Indie] Action, Adventure, Indie Glitchbuster"
"[Casual, Simulation]","Casual, Simulation",Rocksmith® 2014 – Reel Big Fish - “Beer”,436633,"[Casual, Simulation] Casual, Simulation Rocksmith® 2014 – Reel Big Fish - “Beer”"
"[Action, Free to Play]","Action, Free to Play",Bloodline Champions - Huntress Pack,338200,"[Action, Free to Play] Action, Free to Play Bloodline Champions - Huntress Pack"
"[RPG, Strategy]","Anime, JRPG, Female Protagonist, Cute, RPG, Strategy, Turn-Based, Story Rich, Nudity, Great Soundtrack, Singleplayer, Visual Novel, Memes, Funny, Sexual Content, Comedy, Turn-Based Combat, Fantasy, Action, Third Person",Megadimension Neptunia VII,460120,"[RPG, Strategy] Anime, JRPG, Female Protagonist, Cute, RPG, Strategy, Turn-Based, Story Rich, Nudity, Great Soundtrack, Singleplayer, Visual Novel, Memes, Funny, Sexual Content, Comedy, Turn-Based Combat, Fantasy, Action, Third Person Megadimension Neptunia VII"
"[Action, Adventure, Casual, Indie, RPG, Simulation, Strategy]","Strategy, Action, Adventure, RPG, Casual, Simulation, Indie",Life At Space,711120,"[Action, Adventure, Casual, Indie, RPG, Simulation, Strategy] Strategy, Action, Adventure, RPG, Casual, Simulation, Indie Life At Space"
[Indie],"Indie, Platformer",Box Out!,356110,"[Indie] Indie, Platformer Box Out!"
"[Design &amp; Illustration, Utilities]","Design & Illustration, Utilities",TileSetGenerator,625100,"[Design &amp; Illustration, Utilities] Design & Illustration, Utilities TileSetGenerator"
"[Action, Adventure, Casual, Indie]","Action, Indie, Casual, Adventure",So Long Earth,448110,"[Action, Adventure, Casual, Indie] Action, Indie, Casual, Adventure So Long Earth"
"[Action, Casual, Indie]","Indie, Casual, Action, Space, Arcade, Co-op, Twin Stick Shooter, ""Shoot Em Up""",CountDown,545320,"[Action, Casual, Indie] Indie, Casual, Action, Space, Arcade, Co-op, Twin Stick Shooter, ""Shoot Em Up"" CountDown"
